x(m/s),y(m/s),z(m/s),t(s)
-0.06942886859,9.875657082,-0.928910315,1.258066041
-0.08379345387,9.875657082,-0.928910315,1.260446666
-0.08379345387,9.875657082,-0.9145457745,1.262829477
-0.06224656478,9.878050804,-0.9097574949,1.265210884
-0.03591148183,9.873263359,-0.8977869749,1.267591457
-0.01675869152,9.851716042,-0.8906047344,1.269972082
0.01436459273,9.846927643,-0.8642696142,1.272353488
0.04788197577,9.851716042,-0.8379345536,1.274735051
0.05506426841,9.854109764,-0.8522991538,1.277115624
0.06224656478,9.854109764,-0.8714519143,1.279496249
0.0885816589,9.842140198,-0.8810282946,1.281877603
0.1101285368,9.82059288,-0.878634274,1.284259009
0.1268872321,9.815805435,-0.8953929543,1.286639634
0.1340695322,9.827775002,-0.9073634148,1.289020259
0.1316754371,9.834958076,-0.8929988146,1.291403541
0.1244931296,9.846927643,-0.8834224343,1.293784947
0.1173108369,9.846927643,-0.8690578938,1.296165572
0.1173108369,9.839746475,-0.8475109339,1.298546197
0.1149167418,9.839746475,-0.8355404139,1.300927551
0.1197049394,9.839746475,-0.8451168537,1.303307447
0.1173108369,9.84453392,-0.866663754,1.305688072
0.1125226393,9.858899117,-0.8762401342,1.308068697
0.1197049394,9.861292839,-0.8858165741,1.310450051
0.1244931296,9.854109764,-0.9049693346,1.312831458
0.1173108369,9.861292839,-0.9360926151,1.315212031
0.1173108369,9.873263359,-0.9528512955,1.317592656
0.1053403467,9.873263359,-0.9576395154,1.319974062
0.09576395154,9.866081238,-0.9384866953,1.322355468
0.0981580466,9.873263359,-0.916939795,1.324736041
0.1029462516,9.873263359,-0.9001811147,1.327116666
0.1053403467,9.849322319,-0.878634274,1.329498072
0.1149167418,9.832564354,-0.8690578938,1.331879479
0.1173108369,9.832564354,-0.8570873737,1.334260051
0.1101285368,9.834958076,-0.8499050736,1.336640676
0.1125226393,9.818199158,-0.8475109339,1.339022031
0.1029462516,9.815805435,-0.8499050736,1.341403437
0.07661115378,9.818199158,-0.8475109339,1.343784062
0.05985246971,9.813410759,-0.8355404139,1.34616302
0.06464067101,9.825381279,-0.8379345536,1.348544374
0.06703476608,9.825381279,-0.8475109339,1.35092578
0.06703476608,9.822986603,-0.854693234,1.353306405
0.07661115378,9.832564354,-0.8858165741,1.35568703
0.09097574651,9.830168724,-0.916939795,1.358068853
0.1077344418,9.830168724,-0.9097574949,1.36045026
0.1244931296,9.830168724,-0.928910315,1.362830885
0.1388577372,9.830168724,-0.9408808351,1.36521151
0.1580105126,9.822986603,-0.9193339348,1.367592864
0.1651928127,9.822986603,-0.9049693346,1.36997427
0.184345603,9.827775002,-0.8953929543,1.372354895
0.2058925033,9.822986603,-0.878634274,1.37473552
0.1987102032,9.82059288,-0.8714519143,1.377116874
0.1891337931,9.818199158,-0.8762401342,1.379498281
0.1891337931,9.82059288,-0.8834224343,1.381878853
0.1675869077,9.813410759,-0.8762401342,1.384260884
0.1316754371,9.808623314,-0.8642696142,1.386642291
0.1173108369,9.808623314,-0.8642696142,1.389024114
0.1197049394,9.808623314,-0.866663754,1.391404687
0.1173108369,9.822986603,-0.8810282946,1.393785312
0.1053403467,9.830168724,-0.8906047344,1.396166666
0.09097574651,9.839746475,-0.8882106543,1.398548072
0.0885816589,9.854109764,-0.8810282946,1.400928697
0.1149167418,9.854109764,-0.8810282946,1.403309322
0.1388577372,9.854109764,-0.8977869749,1.405690676
0.1484341323,9.854109764,-0.9145457745,1.408072083
0.1412518322,9.842140198,-0.9193339348,1.410452708
0.1460400373,9.822986603,-0.9336984754,1.412833333
0.1532223076,9.815805435,-0.9456689954,1.415214687
0.1508282125,9.813410759,-0.9360926151,1.417596093
0.1508282125,9.813410759,-0.9313044548,1.419976718
0.1436459273,9.825381279,-0.9336984754,1.422357343
0.1388577372,9.827775002,-0.9360926151,1.424738384
0.1436459273,9.825381279,-0.9360926151,1.427119791
0.1220990419,9.815805435,-0.9193339348,1.429500416
0.1005521491,9.813410759,-0.9049693346,1.431881041
0.09576395154,9.827775002,-0.9025752544,1.434262395
0.08379345387,9.82059288,-0.8977869749,1.436643801
0.07421706617,9.818199158,-0.9001811147,1.439024374
0.05985246971,9.822986603,-0.9145457745,1.441404999
0.06224656478,9.837351799,-0.9336984754,1.443786405
0.04788197577,9.846927643,-0.9480631351,1.446167811
0.01197049394,9.839746475,-0.9528512955,1.448548384
-0.007182296365,9.834958076,-0.9480631351,1.450929009
-0.01915278845,9.846927643,-0.9624276757,1.453310416
-0.03830557689,9.873263359,-0.9983391762,1.455691822
-0.04548787326,9.882840157,-0.9911568761,1.458072395
-0.0406996794,9.892416,-0.9815804958,1.46045302
-0.0406996794,9.887627602,-0.9887627959,1.462834426
-0.03112328239,9.86847496,-0.9935510159,1.465216092
-0.002394098556,9.851716042,-1.005521536,1.467596665
0.03351738304,9.846927643,-1.005521536,1.46997729
0.06224656478,9.834958076,-1.022280216,1.472358644
0.08379345387,9.825381279,-1.031856537,1.474739739
0.1029462516,9.815805435,-1.022280216,1.477120364
0.1053403467,9.811017036,-1.012703776,1.479500989
0.09576395154,9.827775002,-0.9935510159,1.481882343
0.07661115378,9.837351799,-0.972004056,1.484263749
0.06703476608,9.827775002,-0.9600335956,1.486644635
0.05506426841,9.822986603,-0.9624276757,1.48902526
0.0406996794,9.822986603,-0.9767923355,1.491406614
0.0406996794,9.818199158,-0.9959450364,1.49378802
0.03351738304,9.811017036,-1.007915616,1.496168645
0.0215468891,9.82059288,-1.012703776,1.49854927
0.01675869152,9.834958076,-1.017491937,1.500930625
0.01436459273,9.839746475,-1.010309696,1.503310468
0.0215468891,9.856505394,-1.007915616,1.505691041
0.02872918546,9.858899117,-1.015097857,1.508071666
0.02633508667,9.858899117,-1.007915616,1.510453072
0.03112328239,9.873263359,-1.010309696,1.512834478
0.03830557689,9.86847496,-1.007915616,1.515215051
0.03591148183,9.863686562,-0.9935510159,1.517595676
0.03351738304,9.863686562,-0.9815804958,1.519977082
0.04548787326,9.851716042,-0.9815804958,1.522358489
0.0406996794,9.849322319,-0.9815804958,1.524739062
0.01436459273,9.849322319,-0.9576395154,1.527119687
0.007182296365,9.84453392,-0.9456689954,1.529501093
0.0,9.827775002,-0.9408808351,1.531882447
-0.002394098556,9.815805435,-0.9360926151,1.534263072
-0.01197049394,9.825381279,-0.928910315,1.536643697
-0.007182296365,9.818199158,-0.9265161753,1.539025051
0.0,9.811017036,-0.9241221547,1.541406457
-0.009576394223,9.82059288,-0.9145457745,1.543786301
-0.004788197111,9.825381279,-0.9217280149,1.546166926
0.002394098556,9.834958076,-0.9265161753,1.548548281
0.0,9.842140198,-0.9336984754,1.550929791
-0.007182296365,9.827775002,-0.9432749152,1.553310416
-0.01197049394,9.825381279,-0.9480631351,1.555691041
0.0,9.82059288,-0.9624276757,1.558072395
0.01197049394,9.827775002,-0.983974576,1.560453801
0.01197049394,9.837351799,-0.983974576,1.562834426
0.01436459273,9.834958076,-0.983974576,1.565215051
0.02872918546,9.834958076,-0.9935510159,1.567596405
0.0406996794,9.827775002,-0.9815804958,1.569977812
0.03830557689,9.825381279,-0.972004056,1.572358437
0.03591148183,9.830168724,-0.9648218155,1.574739062
0.05027607456,9.830168724,-0.9552453756,1.577120416
0.06464067101,9.834958076,-0.9480631351,1.579501822
0.06224656478,9.832564354,-0.9504572153,1.581882395
0.05027607456,9.818199158,-0.9408808351,1.584262916
0.03591148183,9.82059288,-0.928910315,1.586644165
0.04309377819,9.827775002,-0.9504572153,1.589025363
0.05267017335,9.827775002,-0.9767923355,1.591405936
0.04548787326,9.839746475,-0.9983391762,1.593786561
0.05027607456,9.837351799,-1.015097857,1.596167968
0.0790052563,9.834958076,-1.019886017,1.598549374
0.0885816589,9.849322319,-1.029462457,1.600929947
0.09097574651,9.849322319,-1.051009417,1.603310572
0.0981580466,9.842140198,-1.039038897,1.605691926
0.1077344418,9.837351799,-1.031856537,1.608073332
0.1101285368,9.825381279,-1.048615217,1.610453957
0.09097574651,9.813410759,-1.043827057,1.612834582
0.06942886859,9.815805435,-1.029462457,1.615215936
0.06464067101,9.82059288,-1.012703776,1.617597343
0.05506426841,9.827775002,-1.010309696,1.619977968
0.03351738304,9.832564354,-1.027068377,1.622358593
0.02394098788,9.842140198,-1.043827057,1.624740728
0.02872918546,9.842140198,-1.058191657,1.627122082
0.03112328239,9.84453392,-1.067767978,1.629502707
0.04309377819,9.856505394,-1.060585737,1.631883332
0.06703476608,9.856505394,-1.055797458,1.634264686
0.07182296365,9.851716042,-1.046221137,1.636646092
0.06224656478,9.842140198,-1.029462457,1.639026717
0.05267017335,9.832564354,-1.005521536,1.641407342
0.04788197577,9.834958076,-1.007915616,1.643788697
0.04309377819,9.837351799,-1.010309696,1.646170103
0.03591148183,9.825381279,-0.9983391762,1.648550728
0.02872918546,9.827775002,-1.024674296,1.650931353
0.0215468891,9.846927643,-1.048615217,1.653312707
0.03112328239,9.846927643,-1.048615217,1.655694113
0.03830557689,9.827775002,-1.046221137,1.658074686
0.03591148183,9.822986603,-1.041432977,1.660455311
0.03351738304,9.82059288,-1.046221137,1.662836717
0.05745837092,9.818199158,-1.053403497,1.665218958
0.08618755639,9.818199158,-1.036644697,1.667599531
0.0981580466,9.818199158,-1.007915616,1.669980156
0.1101285368,9.808623314,-0.9863687158,1.672361562
0.1220990419,9.799045563,-0.9815804958,1.674743228
0.129281342,9.794258118,-0.9959450364,1.677123801
0.129281342,9.801440239,-1.017491937,1.67950453
0.1316754371,9.813410759,-1.027068377,1.681885936
0.1244931296,9.811017036,-1.027068377,1.684267343
0.1149167418,9.825381279,-1.027068377,1.686647915
0.1125226393,9.846927643,-1.051009417,1.68902854
0.1220990419,9.839746475,-1.053403497,1.691409895
0.1244931296,9.830168724,-1.024674296,1.693791301
0.1149167418,9.84453392,-1.010309696,1.696171926
0.1005521491,9.842140198,-1.012703776,1.698552551
0.1101285368,9.830168724,-1.007915616,1.700933905
0.1149167418,9.822986603,-0.9959450364,1.703314113
0.1077344418,9.815805435,-0.9887627959,1.705694738
0.1101285368,9.818199158,-0.9887627959,1.708075363
0.1149167418,9.832564354,-1.000733256,1.710456717
0.1149167418,9.837351799,-1.000733256,1.712838124
0.1077344418,9.827775002,-0.9983391762,1.715218749
0.1268872321,9.82059288,-1.015097857,1.717599374
0.1244931296,9.827775002,-1.022280216,1.719980728
0.129281342,9.827775002,-1.019886017,1.722362134
0.1436459273,9.818199158,-1.022280216,1.724742759
0.1532223076,9.825381279,-1.024674296,1.727123384
0.1651928127,9.832564354,-1.012703776,1.729504738
0.1723751128,9.827775002,-0.9983391762,1.731886145
0.1699810177,9.822986603,-1.000733256,1.73426677
0.1699810177,9.818199158,-0.983974576,1.736647395
0.1867396981,9.82059288,-0.9696099758,1.739028749
0.1867396981,9.82059288,-0.972004056,1.741410572
0.181951493,9.815805435,-0.9767923355,1.743790207
0.1795574129,9.811017036,-0.9672158957,1.746170832
0.1747692078,9.815805435,-0.9648218155,1.748552238
0.1747692078,9.815805435,-0.9696099758,1.750933644
0.1723751128,9.811017036,-0.9504572153,1.753314217
0.1675869077,9.801440239,-0.9456689954,1.755694842
0.1747692078,9.799045563,-0.9552453756,1.758076249
0.1747692078,9.806227684,-0.9648218155,1.760457655
0.1723751128,9.79665184,-0.9696099758,1.762838228
0.1771633178,9.801440239,-0.9767923355,1.765218853
0.1867396981,9.808623314,-0.9815804958,1.767600259
0.1939219981,9.808623314,-0.9887627959,1.769981665
0.1915279031,9.806227684,-1.003127337,1.772362238
0.184345603,9.811017036,-1.000733256,1.774742863
0.184345603,9.811017036,-0.9959450364,1.777124269
0.1747692078,9.815805435,-0.983974576,1.779505624
0.1627987176,9.808623314,-0.9791863561,1.781886249
0.1484341323,9.806227684,-0.9815804958,1.784269218
0.1460400373,9.825381279,-0.983974576,1.786650885
0.1532223076,9.811017036,-0.9887627959,1.789032291
0.1604046077,9.799045563,-0.9959450364,1.791412916
0.1699810177,9.803833961,-1.000733256,1.793793541
0.1699810177,9.801440239,-1.000733256,1.796174895
0.1699810177,9.789469719,-0.9983391762,1.798556301
0.1939219981,9.801440239,-0.9887627959,1.800936926
0.2202570736,9.815805435,-0.9959450364,1.803317551
0.2178629786,9.813410759,-0.9887627959,1.805698906
0.2202570736,9.806227684,-0.983974576,1.808080312
0.2298334837,9.806227684,-1.010309696,1.810460937
0.2202570736,9.813410759,-1.024674296,1.812841562
0.2034983933,9.813410759,-1.027068377,1.815222916
0.2034983933,9.818199158,-1.024674296,1.817604322
0.2011042982,9.827775002,-1.034250736,1.819984947
0.1795574129,9.827775002,-1.046221137,1.822365572
0.1771633178,9.82059288,-1.043827057,1.824744322
0.1915279031,9.827775002,-1.046221137,1.827125729
0.1915279031,9.834958076,-1.060585737,1.829506354
0.2034983933,9.813410759,-1.055797458,1.831886979
0.2250452787,9.794258118,-1.029462457,1.834268333
0.2250452787,9.801440239,-0.9959450364,1.836649739
0.2226511836,9.808623314,-0.9983391762,1.839030312
0.2298334837,9.803833961,-1.019886017,1.841410937
0.2298334837,9.808623314,-1.019886017,1.843792343
0.2202570736,9.811017036,-1.015097857,1.846173749
0.2082865983,9.803833961,-0.9959450364,1.848554322
0.1915279031,9.815805435,-0.9911568761,1.850934947
0.1699810177,9.830168724,-0.9959450364,1.853316354
0.1675869077,9.832564354,-0.9983391762,1.85569776
0.1627987176,9.839746475,-0.9983391762,1.858078333
0.1364636272,9.842140198,-1.003127337,1.860458958
0.129281342,9.84453392,-1.012703776,1.862840364
0.1268872321,9.830168724,-1.012703776,1.865222395
0.1364636272,9.822986603,-1.015097857,1.867602968
0.1484341323,9.839746475,-1.007915616,1.869983592
0.1484341323,9.839746475,-0.9935510159,1.872364946
0.1627987176,9.827775002,-0.9815804958,1.874746353
0.1723751128,9.827775002,-0.972004056,1.877126978
0.181951493,9.827775002,-0.9624276757,1.879507603
0.181951493,9.82059288,-0.9672158957,1.881888957
0.1771633178,9.825381279,-0.972004056,1.884270363
0.1771633178,9.827775002,-0.9648218155,1.886650988
0.1891337931,9.818199158,-0.9600335956,1.889031613
0.1939219981,9.818199158,-0.9696099758,1.891412967
0.1963160932,9.82059288,-0.9648218155,1.893794373
0.2082865983,9.830168724,-0.9600335956,1.896174998
0.2011042982,9.827775002,-0.9672158957,1.898555623
0.1963160932,9.813410759,-0.9624276757,1.900936978
0.2058925033,9.815805435,-0.9528512955,1.903319322
0.2106806934,9.815805435,-0.9456689954,1.905699947
0.1939219981,9.815805435,-0.9408808351,1.908080572
0.1795574129,9.82059288,-0.9336984754,1.910461926
0.1771633178,9.822986603,-0.9432749152,1.912843332
0.1675869077,9.834958076,-0.9648218155,1.915223957
0.1651928127,9.839746475,-0.9672158957,1.917604582
0.1747692078,9.842140198,-0.9648218155,1.919985936
0.1723751128,9.839746475,-0.9696099758,1.922367343
0.1723751128,9.839746475,-0.983974576,1.924747968
0.1891337931,9.839746475,-0.9791863561,1.927128593
0.2034983933,9.830168724,-0.9743981957,1.929509947
0.1987102032,9.818199158,-0.9767923355,1.931891353
0.1915279031,9.815805435,-0.9672158957,1.934271978
0.1867396981,9.806227684,-0.9600335956,1.936653436
0.1939219981,9.806227684,-0.9360926151,1.93903479
0.1939219981,9.82059288,-0.9313044548,1.941416197
0.1795574129,9.822986603,-0.9504572153,1.943794946
0.1675869077,9.82059288,-0.9456689954,1.946175571
0.1580105126,9.827775002,-0.9432749152,1.948556978
0.1436459273,9.827775002,-0.9552453756,1.950938384
0.1244931296,9.832564354,-0.9743981957,1.953318957
0.1244931296,9.832564354,-0.9887627959,1.955699582
0.1364636272,9.839746475,-0.9911568761,1.958080988
0.1484341323,9.842140198,-1.000733256,1.960462394
0.1580105126,9.84453392,-1.015097857,1.962842967
0.1627987176,9.84453392,-1.010309696,1.965223592
0.1651928127,9.842140198,-0.9935510159,1.967604999
0.184345603,9.846927643,-0.983974576,1.969986405
0.1915279031,9.837351799,-0.972004056,1.972366978
0.1867396981,9.832564354,-0.9815804958,1.974747603
0.1915279031,9.834958076,-0.9887627959,1.977129009
0.1915279031,9.834958076,-0.983974576,1.979510415
0.184345603,9.830168724,-0.9863687158,1.981891041
0.181951493,9.827775002,-0.9911568761,1.984271041
0.1867396981,9.827775002,-1.003127337,1.986652447
0.1891337931,9.832564354,-0.9887627959,1.989033854
0.1891337931,9.832564354,-0.9743981957,1.991414427
0.1939219981,9.827775002,-0.9887627959,1.993795052
0.2011042982,9.822986603,-1.003127337,1.996176406
0.1963160932,9.825381279,-1.003127337,1.998557812
0.1795574129,9.822986603,-1.000733256,2.000938801
0.1795574129,9.813410759,-1.005521536,2.003319426
0.1891337931,9.82059288,-1.003127337,2.00570078
0.181951493,9.834958076,-1.000733256,2.008082186
0.1699810177,9.832564354,-0.9935510159,2.010462811
0.1627987176,9.82059288,-0.9935510159,2.012843436
0.1508282125,9.808623314,-0.9935510159,2.015224791
0.1436459273,9.815805435,-0.9863687158,2.017606197
0.1484341323,9.82059288,-0.9815804958,2.019986822
0.1388577372,9.811017036,-0.9767923355,2.022367447
0.1364636272,9.815805435,-0.9791863561,2.024749114
0.1412518322,9.825381279,-0.9815804958,2.02713052
0.1364636272,9.837351799,-0.9863687158,2.029511145
0.1436459273,9.832564354,-0.9887627959,2.03189177
0.1580105126,9.822986603,-0.9791863561,2.034273124
0.1651928127,9.822986603,-0.9815804958,2.036654531
0.1627987176,9.825381279,-0.9791863561,2.039035156
0.1508282125,9.827775002,-0.9696099758,2.041415781
0.1412518322,9.825381279,-0.972004056,2.043797135
0.1580105126,9.815805435,-0.9696099758,2.046178541
0.181951493,9.801440239,-0.9576395154,2.048559166
0.1723751128,9.808623314,-0.9624276757,2.050939791
0.1651928127,9.806227684,-0.9624276757,2.053321145
0.1771633178,9.79665184,-0.972004056,2.055702551
0.1891337931,9.801440239,-0.9815804958,2.058083176
0.2058925033,9.813410759,-0.9743981957,2.060463801
0.2082865983,9.803833961,-0.9696099758,2.062845156
0.2011042982,9.791864395,-0.9648218155,2.065226666
0.2130747885,9.801440239,-0.9624276757,2.067607239
0.2274393737,9.801440239,-0.9576395154,2.069987864
0.2226511836,9.799045563,-0.9456689954,2.07236927
0.2202570736,9.806227684,-0.9504572153,2.074750676
0.2130747885,9.825381279,-0.9672158957,2.077131249
0.2082865983,9.834958076,-0.9743981957,2.079511874
0.2058925033,9.839746475,-0.9696099758,2.08189328
0.2082865983,9.842140198,-0.9648218155,2.084274687
0.2202570736,9.842140198,-0.9672158957,2.08665526
0.2154688835,9.84453392,-0.972004056,2.089035885
0.2154688835,9.830168724,-0.9648218155,2.091417291
0.2298334837,9.822986603,-0.9624276757,2.093798697
0.2418039739,9.815805435,-0.9600335956,2.09617927
0.2298334837,9.815805435,-0.9432749152,2.098559895
0.2298334837,9.822986603,-0.9241221547,2.100941301
0.2441980839,9.82059288,-0.9265161753,2.103322291
0.2178629786,9.818199158,-0.9384866953,2.105702863
0.2178629786,9.806227684,-0.9456689954,2.108083488
0.2250452787,9.803833961,-0.9384866953,2.110464895
0.2154688835,9.808623314,-0.9360926151,2.112846301
0.2226511836,9.813410759,-0.9384866953,2.115226874
0.2226511836,9.806227684,-0.9408808351,2.117607499
0.2130747885,9.806227684,-0.9648218155,2.119988905
0.2130747885,9.818199158,-0.9791863561,2.122370311
0.2178629786,9.818199158,-0.9624276757,2.124750884
0.2130747885,9.825381279,-0.9408808351,2.127131509
0.2082865983,9.834958076,-0.9384866953,2.129513853
0.2274393737,9.825381279,-0.9552453756,2.131895207
