"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.242204974E1,-3.136269450E-1,9.811017036E0,-1.139590979E0
1.242443942E1,-2.370157838E-1,9.765528679E0,-1.139590979E0
1.242682828E1,-1.508282125E-1,9.753558159E0,-1.132408738E0
1.242921817E1,-9.097574651E-2,9.741587639E0,-1.175502539E0
1.243160776E1,-3.351738304E-2,9.729617119E0,-1.141985178E0
1.243399692E1,4.069967940E-2,9.746376038E0,-1.048615217E0
1.243638677E1,7.900525630E-2,9.741587639E0,-1.089314818E0
1.243877630E1,7.182296365E-2,9.688918114E0,-1.211413980E0
1.244116625E1,1.005521491E-1,9.538088799E0,-1.319148421E0
1.244355588E1,6.942886859E-2,9.437537193E0,-1.551375985E0
1.244594510E1,-2.394098788E-2,9.722434998E0,-1.673475027E0
1.244833515E1,-9.336984903E-2,9.918750763E0,-1.721356988E0
1.245072468E1,-2.226511836E-1,9.976208687E0,-1.314360261E0
1.245311375E1,-3.423561156E-1,1.007436752E1,-8.499050736E-1
1.245550328E1,-4.620610774E-1,1.032335377E1,-9.935510159E-1
1.245789265E1,-5.841601491E-1,1.050530529E1,-1.522646785E0
1.246028208E1,-6.224656701E-1,1.033053589E1,-2.030195713E0
1.246267130E1,-5.674013495E-1,1.025871277E1,-2.200176716E0
1.246506062E1,-4.764256477E-1,1.041911793E1,-2.322275639E0
1.246745052E1,-3.806616962E-1,1.028983593E1,-2.530562401E0
1.246984015E1,-2.394098788E-1,9.957056999E0,-2.437192440E0
1.247222953E1,-1.340695322E-1,9.830168724E0,-2.204965115E0
1.247461901E1,-5.985246971E-2,9.777499199E0,-2.192994595E0
1.247700838E1,2.394098788E-2,9.717646599E0,-1.668686867E0
1.247939817E1,1.220990419E-1,9.365714073E0,-1.237748981E0
1.248178744E1,1.436459273E-1,9.329803467E0,-1.359848142E0
1.248417583E1,1.101285368E-1,9.547665596E0,-1.436459303E0
1.248656479E1,1.412518322E-1,9.336984634E0,-1.513070345E0
1.248895348E1,1.508282125E-1,9.413596153E0,-1.422094584E0
1.249134177E1,1.244931296E-1,9.636246681E0,-1.484341264E0
1.249373067E1,8.139935881E-2,9.609911919E0,-1.730933428E0
1.249611989E1,7.421706617E-2,9.614701271E0,-1.587287545E0
1.249850937E1,9.576395154E-2,9.631459236E0,-1.647140026E0
1.250089822E1,1.197049394E-2,9.770317078E0,-1.967949152E0
1.250328692E1,1.675869152E-2,9.715252876E0,-2.039772034E0
1.250567651E1,1.077344418E-1,9.672159195E0,-1.833879590E0
1.250806552E1,1.101285368E-1,9.808623314E0,-1.721356988E0
1.251045390E1,1.412518322E-1,9.818199158E0,-1.869791150E0
1.251284296E1,2.178629786E-1,9.916357040E0,-1.644745827E0
1.251523197E1,3.184151351E-1,9.873263359E0,-1.431671023E0
1.251762124E1,4.141790867E-1,9.763134956E0,-1.656716347E0
1.252001015E1,4.716374576E-1,9.801440239E0,-1.812332749E0
1.252239854E1,5.506426692E-1,9.693705559E0,-1.747692108E0
1.252478750E1,5.889483094E-1,9.564423561E0,-1.651928067E0
1.252717609E1,5.745837092E-1,9.624277115E0,-1.632775426E0
1.252956442E1,5.338839889E-1,9.710465431E0,-1.462794423E0
1.253195333E1,4.836079478E-1,9.612305641E0,-1.280842900E0
1.253434234E1,4.309377670E-1,9.578788757E0,-1.395759583E0
1.253673171E1,3.567207158E-1,9.794258118E0,-1.438853383E0
1.253912067E1,3.088387549E-1,9.813410759E0,-1.551375985E0
1.254150921E1,2.801095545E-1,9.822986603E0,-1.632775426E0
1.254389843E1,2.753213346E-1,9.937904358E0,-1.551375985E0
1.254628687E1,2.848977447E-1,9.899598122E0,-1.623198986E0
1.254867479E1,2.944741547E-1,9.851716042E0,-1.625592947E0
1.255106348E1,3.447502255E-1,9.851716042E0,-1.503494024E0
1.255345255E1,4.093908668E-1,9.818199158E0,-1.388577223E0
1.255584192E1,4.764256477E-1,9.743982315E0,-1.276054621E0
1.255823088E1,5.793718696E-1,9.648218155E0,-1.151561499E0
1.256061979E1,6.511948705E-1,9.521330833E0,-1.153955579E0
1.256300942E1,6.871063113E-1,9.456689835E0,-1.242537260E0
1.256539864E1,7.493529320E-1,9.473448753E0,-1.201837659E0
1.256778755E1,7.541411519E-1,9.523724556E0,-1.161137819E0
1.257017645E1,7.230178118E-1,9.576395035E0,-1.165926099E0
1.257256520E1,6.727417707E-1,9.626670837E0,-1.185078859E0
1.257495453E1,5.817660093E-1,9.727223396E0,-1.240143180E0
1.257734338E1,4.979725182E-1,9.820592880E0,-1.228172660E0
1.257973197E1,4.237554669E-1,9.863686562E0,-1.225778461E0
1.258212171E1,3.471443057E-1,9.980998039E0,-1.137196898E0
1.258451093E1,3.064446151E-1,9.992967606E0,-1.106073618E0
1.258689937E1,2.968682647E-1,9.949873924E0,-1.122832298E0
1.258928854E1,3.112328351E-1,9.937904358E0,-1.113255858E0
1.259167802E1,3.519325256E-1,9.820592880E0,-1.264084101E0
1.259406802E1,3.615089059E-1,9.777499199E0,-1.242537260E0
1.259645755E1,3.543266356E-1,9.710465431E0,-1.067767978E0
1.259884651E1,3.279915452E-1,9.605124474E0,-1.015097857E0
1.260123624E1,2.585626841E-1,9.664977074E0,-9.121516347E-1
1.260362531E1,1.723751128E-1,9.693705559E0,-8.020230532E-1
1.260601406E1,4.548787326E-2,9.684128761E0,-7.756879926E-1
1.260840317E1,-8.379345387E-2,9.767923355E0,-7.589293122E-1
1.261079203E1,-1.819514930E-1,9.863686562E0,-7.876585126E-1
1.261318135E1,-2.920800745E-1,9.935509682E0,-8.953929543E-1
1.261557046E1,-3.926321864E-1,1.002888012E1,-9.432749152E-1
1.261795901E1,-4.261495769E-1,1.010309696E1,-9.935510159E-1
1.262034854E1,-4.405141473E-1,1.017731380E1,-1.060585737E0
1.262273770E1,-4.453023672E-1,1.020604324E1,-9.839745760E-1
1.262512598E1,-4.429082870E-1,1.013422012E1,-9.552453756E-1
1.262751479E1,-4.716374576E-1,1.012943172E1,-8.786342740E-1
1.262990374E1,-5.051548481E-1,1.008394432E1,-7.661116123E-1
1.263229302E1,-5.721896291E-1,1.001690865E1,-6.799240708E-1
1.263468192E1,-6.703476310E-1,1.004563808E1,-4.836079478E-1
1.263707098E1,-7.661116123E-1,9.995362282E0,-4.333318770E-1
1.263946119E1,-8.810282946E-1,9.995362282E0,-4.117850065E-1
1.264185083E1,-9.720040560E-1,1.002648640E1,-3.806616962E-1
1.264423979E1,-1.039038897E0,1.000014973E1,-4.907902479E-1
1.264662911E1,-1.103679538E0,1.004324436E1,-5.530368090E-1
1.264901854E1,-1.120438218E0,1.004563808E1,-5.745837092E-1
1.265140864E1,-1.132408738E0,9.980998039E0,-5.721896291E-1
1.265379838E1,-1.175502539E0,9.961845398E0,-4.860020280E-1
1.265618765E1,-1.182684779E0,9.925932884E0,-3.782675862E-1
1.265857770E1,-1.185078859E0,9.878050804E0,-3.447502255E-1
1.266096708E1,-1.228172660E0,9.890022278E0,-3.016564250E-1
1.266335541E1,-1.237748981E0,9.873263359E0,-2.537744641E-1
1.266574437E1,-1.232960820E0,9.856505394E0,-3.567207158E-1
1.266813338E1,-1.223384500E0,9.937904358E0,-4.572728872E-1
1.267052265E1,-1.156349778E0,9.978604317E0,-5.386722088E-1
1.267291145E1,-1.039038897E0,9.980998039E0,-6.344361901E-1
1.267530020E1,-8.882106543E-1,1.002648640E1,-6.488007307E-1
1.267768984E1,-6.966827512E-1,1.001212120E1,-6.847122312E-1
1.268007890E1,-4.931843579E-1,1.000254536E1,-7.565351725E-1
1.268246760E1,-2.801095545E-1,9.985786438E0,-8.235700130E-1
1.268485708E1,-7.661115378E-2,9.949873924E0,-8.738460541E-1
1.268724635E1,4.788197577E-2,9.966632843E0,-8.546932340E-1
1.268963588E1,1.268872321E-1,9.976208687E0,-8.259640336E-1
1.269202541E1,1.388577372E-1,1.001212120E1,-8.355404139E-1
1.269441458E1,1.029462516E-1,1.009591389E1,-8.714519143E-1
1.269680442E1,5.506426841E-2,1.013182640E1,-9.720040560E-1
1.269919369E1,-2.872918546E-2,1.016534328E1,-1.072556257E0
1.270158244E1,-1.173108369E-1,1.021322536E1,-1.096497297E0
1.270397213E1,-1.771633178E-1,1.018688965E1,-1.096497297E0
1.270636166E1,-2.226511836E-1,1.015816116E1,-1.055797458E0
1.270875156E1,-2.130747885E-1,1.012703800E1,-9.001811147E-1
1.271114083E1,-1.460400373E-1,1.002648640E1,-7.541411519E-1
1.271352984E1,-6.464067101E-2,9.964239120E0,-6.392243505E-1
1.271591963E1,4.788197577E-2,9.880446434E0,-5.290958285E-1
1.271830895E1,1.795574129E-1,9.775105476E0,-5.626131892E-1
1.272069770E1,3.064446151E-1,9.767923355E0,-6.488007307E-1
1.272308682E1,4.189672768E-1,9.739193916E0,-7.421706319E-1
1.272547614E1,5.027607679E-1,9.741587639E0,-8.786342740E-1
1.272786593E1,5.626131892E-1,9.822986603E0,-9.743981957E-1
1.273025505E1,5.817660093E-1,9.870868683E0,-1.072556257E0
1.273264328E1,5.314899087E-1,9.935509682E0,-1.180290580E0
1.273503223E1,4.500905573E-1,1.000493908E1,-1.225778461E0
1.273742140E1,3.567207158E-1,1.002888012E1,-1.220990419E0
1.273981046E1,2.298334837E-1,1.006718540E1,-1.194655299E0
1.274219973E1,8.618755639E-2,1.007197285E1,-1.173108339E0
1.274458869E1,-7.900525630E-2,1.006718540E1,-1.103679538E0
1.274697838E1,-2.298334837E-1,1.008633804E1,-9.743981957E-1
1.274936770E1,-3.447502255E-1,1.006957912E1,-8.642696142E-1
1.275175661E1,-4.285436869E-1,1.005042744E1,-7.708998322E-1
1.275414651E1,-4.931843579E-1,1.002888012E1,-6.559830904E-1
1.275653609E1,-5.195194483E-1,9.940298080E0,-6.009188294E-1
1.275892526E1,-5.290958285E-1,9.904387474E0,-5.865541697E-1
1.276131458E1,-5.243076086E-1,9.878050804E0,-5.338839889E-1
1.276370359E1,-5.003666282E-1,9.789469719E0,-5.147312284E-1
1.276609270E1,-4.979725182E-1,9.782286644E0,-4.524846673E-1
1.276848135E1,-4.955784380E-1,9.779892921E0,-4.069967866E-1
1.277086968E1,-5.099430084E-1,9.753558159E0,-4.572728872E-1
1.277325880E1,-5.650073290E-1,9.799045563E0,-4.907902479E-1
1.277564807E1,-6.081010699E-1,9.799045563E0,-5.554309487E-1
1.277803703E1,-6.823181510E-1,9.803833961E0,-6.320420504E-1
1.278042635E1,-7.900525331E-1,9.913963318E0,-6.344361901E-1
1.278281593E1,-8.738460541E-1,1.013661385E1,-6.440125704E-1
1.278520599E1,-9.743981957E-1,1.000014973E1,-4.405141473E-1
1.278759520E1,-1.029462457E0,9.545271873E0,-3.926321864E-1
1.278998385E1,-1.091709018E0,1.009830856E1,-5.961305499E-1
1.279237364E1,-1.230566740E0,1.042151165E1,-6.344361901E-1
1.279476296E1,-1.165926099E0,9.506965637E0,-3.686912060E-1
1.279715177E1,-9.983391762E-1,9.617094994E0,-1.556164175E-1
1.279954114E1,-8.714519143E-1,1.000254536E1,-6.679535508E-1
1.280193078E1,-6.057069898E-1,9.463871956E0,-1.297601461E0
1.280432067E1,-2.777154744E-1,9.636246681E0,-6.368302703E-1
1.280671015E1,1.556164175E-1,9.633852959E0,-1.819514930E-1
1.280909958E1,5.027607679E-1,9.289102554E0,-7.972348928E-1
1.281148963E1,7.397764921E-1,9.478237152E0,-1.082132578E0
1.281387906E1,1.139590979E0,9.502178192E0,-8.882106543E-1
1.281626828E1,1.347877622E0,9.372897148E0,-8.068112731E-1
1.281865791E1,1.209019899E0,9.360925674E0,-9.791863561E-1
1.282104734E1,1.098891377E0,9.648218155E0,-7.254119515E-1
1.282343708E1,8.115994930E-1,9.834958076E0,-5.458545089E-1
1.282582593E1,1.819514930E-1,9.557242393E0,-7.254119515E-1
1.282821510E1,-3.471443057E-1,9.674552917E0,-8.139935732E-1
1.283060541E1,-9.791863561E-1,1.051488209E1,-8.187817335E-1
1.283299499E1,-1.604046106E0,1.042869377E1,-5.243076086E-1
1.283538380E1,-1.821909070E0,9.890022278E0,-1.340695322E-1
1.283777322E1,-2.044560432E0,1.045263481E1,-5.147312284E-1
1.284016291E1,-2.042166233E0,1.060106945E1,-1.546587706E0
1.284255275E1,-1.496311784E0,1.024674320E1,-1.692627907E0
1.284494234E1,-7.900525331E-1,1.026350117E1,-1.187473059E0
1.284733202E1,5.985246971E-2,9.947480202E0,-1.537011385E0
1.284972260E1,1.122832298E0,9.736800194E0,-1.572922826E0
1.285211234E1,2.094836473E0,9.574001312E0,-1.285630941E0
1.285450124E1,2.916012287E0,9.186157227E0,-1.750086069E0
1.285689015E1,3.581571817E0,9.274739265E0,-1.630381227E0
1.285927906E1,3.823375702E0,9.274739265E0,-1.156349778E0
1.286166885E1,3.722823381E0,8.779159546E0,-1.302389741E0
1.286405776E1,3.291885853E0,8.975476265E0,-1.130014658E0
1.286644624E1,2.489862680E0,9.382472992E0,-1.012703776E0
1.286883593E1,1.491523504E0,9.377684593E0,-1.288025141E0
1.287122541E1,3.998144865E-1,9.698493958E0,-9.648218155E-1
1.287361416E1,-6.344361901E-1,1.006000328E1,-5.889483094E-1
1.287600317E1,-1.548981905E0,1.022758961E1,-7.517470121E-1
1.287839249E1,-2.279181957E0,1.030420113E1,-8.714519143E-1
1.288078208E1,-2.645478964E0,1.025871277E1,-9.743981957E-1
1.288317088E1,-2.678996563E0,1.033532429E1,-9.767923355E-1
1.288555906E1,-2.425221920E0,1.032096004E1,-8.427227736E-1
1.288794781E1,-1.821909070E0,1.010309696E1,-7.493529320E-1
1.289033640E1,-1.027068377E0,9.873263359E0,-6.679535508E-1
1.289272484E1,-2.226511836E-1,9.674552917E0,-1.072556257E0
1.289511364E1,6.104952097E-1,9.614701271E0,-1.565740585E0
1.289750244E1,1.345483541E0,9.540484428E0,-1.340695262E0
1.289989156E1,1.793179989E0,9.274739265E0,-1.146773219E0
1.290228036E1,1.977525592E0,9.200521469E0,-1.309571981E0
1.290466895E1,1.833879590E0,9.456689835E0,-1.170714259E0
1.290705822E1,1.441247463E0,9.293890953E0,-1.151561499E0
1.290944682E1,9.408808351E-1,9.178975105E0,-1.156349778E0
1.291183500E1,2.681390643E-1,9.569212914E0,-7.708998322E-1
1.291422333E1,-4.165731966E-1,9.528512955E0,-9.504572153E-1
1.291661166E1,-9.552453756E-1,9.597942352E0,-1.046221137E0
1.291900083E1,-1.347877622E0,9.933115959E0,-4.883961678E-1
1.292138974E1,-1.537011385E0,9.700887680E0,-7.038650513E-1
1.292377812E1,-1.496311784E0,9.765528679E0,-8.642696142E-1
1.292616750E1,-1.220990419E0,9.978604317E0,-4.429082870E-1
1.292855656E1,-7.756879926E-1,9.576395035E0,-7.038650513E-1
1.293094520E1,-2.537744641E-1,9.605124474E0,-1.000733256E0
1.293333411E1,2.872918546E-1,9.909174919E0,-1.118044138E0
1.293572286E1,8.044171929E-1,9.676946640E0,-1.606440306E0
1.293811224E1,1.259295940E0,9.672159195E0,-1.673475027E0
1.294050140E1,1.563346505E0,9.894809723E0,-1.558558226E0
1.294289026E1,1.635169506E0,9.803833961E0,-1.944008112E0
1.294528005E1,1.575317025E0,9.868474960E0,-1.936825871E0
1.294766942E1,1.434065104E0,9.966632843E0,-1.766844869E0
1.295005807E1,1.101285338E0,9.923539162E0,-1.932037711E0
1.295244692E1,7.230178118E-1,1.000493908E1,-1.616016626E0
1.295483619E1,3.806616962E-1,9.887627602E0,-1.182684779E0
1.295722578E1,-1.915278845E-2,9.729617119E0,-1.048615217E0
1.295961463E1,-3.088387549E-1,9.789469719E0,-7.206237316E-1
1.296200364E1,-4.476964772E-1,9.696100235E0,-4.476964772E-1
1.296439359E1,-5.099430084E-1,9.597942352E0,-3.303856254E-1
1.296678291E1,-3.878439963E-1,9.602729797E0,-3.351738155E-1
1.296917177E1,-1.053403467E-1,9.545271873E0,-6.847122312E-1
1.297156083E1,2.489862591E-1,9.650611877E0,-1.007915616E0
1.297394989E1,7.230178118E-1,9.681735039E0,-1.311966181E0
1.297633948E1,1.182684779E0,9.676946640E0,-1.690233707E0
1.297872880E1,1.556164145E0,9.870868683E0,-1.790785909E0
1.298111760E1,1.903308511E0,9.837351799E0,-1.855426550E0
1.298350749E1,2.070895433E0,9.789469719E0,-2.006254673E0
1.298589593E1,2.068501472E0,9.940298080E0,-1.893732071E0
1.298828390E1,1.967949152E0,9.858899117E0,-1.793179989E0
1.299067276E1,1.668686867E0,9.803833961E0,-1.702204227E0
1.299306239E1,1.297601461E0,9.856505394E0,-1.371818662E0
1.299545229E1,8.882106543E-1,9.758345604E0,-1.125226378E0
1.299784119E1,4.117850065E-1,9.741587639E0,-9.504572153E-1
1.300022963E1,3.830557689E-2,9.748769760E0,-7.254119515E-1
1.300261890E1,-2.298334837E-1,9.688918114E0,-5.985246897E-1
1.300500802E1,-3.567207158E-1,9.676946640E0,-4.812138379E-1
1.300739697E1,-3.160210252E-1,9.631459236E0,-4.644551575E-1
1.300978593E1,-1.843456030E-1,9.636246681E0,-5.841601491E-1
1.301217479E1,7.421706617E-2,9.609911919E0,-7.421706319E-1
1.301456411E1,4.117850065E-1,9.514147758E0,-9.624276757E-1
1.301695317E1,6.799240708E-1,9.612305641E0,-1.070162177E0
1.301934182E1,9.217280149E-1,9.650611877E0,-1.149167418E0
1.302173109E1,1.084526777E0,9.607518196E0,-1.335907102E0
1.302411942E1,1.089314818E0,9.784682274E0,-1.386183143E0
1.302650822E1,9.887627959E-1,9.846927643E0,-1.443641543E0
1.302889729E1,7.349883318E-1,9.801440239E0,-1.520252705E0
1.303128650E1,3.639029860E-1,9.940298080E0,-1.268872380E0
1.303367624E1,-3.591148183E-2,9.930722237E0,-1.034250736E0
1.303606531E1,-4.860020280E-1,9.868474960E0,-8.187817335E-1
1.303845406E1,-8.786342740E-1,9.909174919E0,-4.165731966E-1
1.304084359E1,-1.163532019E0,9.763134956E0,-2.657449543E-1
1.304323244E1,-1.386183143E0,9.614701271E0,-1.556164175E-1
1.304562088E1,-1.434065104E0,9.360925674E0,6.224656478E-2
1.304800963E1,-1.362242103E0,8.944353104E0,-1.580105126E-1
1.305039864E1,-1.369424462E0,9.183762550E0,-6.511948705E-1
1.305278869E1,-1.395759583E0,9.621883392E0,-8.906047344E-1
1.305517822E1,-1.173108339E0,9.415989876E0,-1.388577372E-1
1.305756723E1,-9.672158957E-1,9.078421593E0,1.039038897E0
1.305995682E1,-1.027068377E0,8.688183784E0,-4.740315676E-1
1.306234588E1,-1.000733256E0,9.506965637E0,-2.420433760E0
1.306473468E1,-7.373824120E-1,1.064655685E1,-1.034250736E0
1.306712390E1,-5.769777894E-1,9.427961349E0,-3.998144865E-1
1.306951307E1,-5.506426692E-1,9.018569946E0,-1.175502539E0
1.307190250E1,-3.303856254E-1,1.054361057E1,-1.374212623E0
1.307429166E1,-2.441980839E-1,1.073753262E1,-1.967949152E0
1.307668026E1,-1.580105126E-1,1.016055489E1,-1.362242103E0
1.307906932E1,1.388577372E-1,1.051966953E1,6.224656478E-2
1.308145802E1,1.819514930E-1,1.097215462E1,-4.548787475E-1
1.308384640E1,1.125226393E-1,1.100806618E1,-1.510676265E0
1.308623546E1,1.723751128E-1,1.103679466E1,-1.098891377E0
1.308862463E1,1.316754371E-1,1.090751362E1,-9.863687158E-1
1.309101416E1,-4.069967940E-2,1.083329678E1,-1.771633148E0
1.309340343E1,-1.915279031E-1,1.074710941E1,-2.188206196E0
1.309579239E1,-3.255974352E-1,1.054121685E1,-2.023013592E0
1.309818182E1,-4.572728872E-1,1.035926533E1,-1.592075586E0
1.310057083E1,-6.176775098E-1,9.856505394E0,-1.601652026E0
1.310295963E1,-7.780820727E-1,9.377684593E0,-1.489129424E0
1.310534895E1,-7.780820727E-1,9.054480553E0,-6.918945909E-1
1.310773859E1,-7.852643728E-1,8.657060623E0,-2.058925033E-1
1.311012874E1,-8.714519143E-1,8.336252213E0,-5.027607456E-2
1.311251874E1,-8.163877130E-1,8.029807091E0,3.327797055E-1
1.311490807E1,-7.780820727E-1,8.041777611E0,6.200715899E-1
1.311729817E1,-8.451168537E-1,8.276399612E0,2.441980839E-1
1.311968828E1,-8.810282946E-1,8.513415337E0,-2.896859348E-1
1.312207791E1,-9.265161753E-1,8.929987907E0,-3.184151351E-1
1.312446796E1,-1.027068377E0,9.423172951E0,-6.176775098E-1
1.312685791E1,-1.175502539E0,1.013422012E1,-1.335907102E0
1.312924781E1,-1.299995661E0,1.078541470E1,-1.817121029E0
1.313163723E1,-1.340695262E0,1.103440094E1,-2.351005077E0
1.313402656E1,-1.359848142E0,1.143661022E1,-2.688572884E0
1.313641703E1,-1.328724742E0,1.180290699E1,-2.717302084E0
1.313880697E1,-1.192261100E0,1.172150707E1,-2.659843683E0
1.314119661E1,-1.005521536E0,1.154434395E1,-2.377340078E0
1.314358656E1,-7.756879926E-1,1.137436295E1,-1.920067191E0
1.314597645E1,-5.123371482E-1,1.093863678E1,-1.532223225E0
1.314836687E1,-2.633508742E-1,1.041432953E1,-9.863687158E-1
1.315075676E1,-3.351738304E-2,9.969026566E0,-2.178629786E-1
1.315314619E1,1.053403467E-1,9.408807755E0,1.436459273E-2
1.315553630E1,1.388577372E-1,9.109545708E0,1.005521491E-1
1.315792572E1,1.580105126E-1,9.006599426E0,5.626131892E-1
1.316031494E1,6.224656478E-2,8.755219460E0,6.248597503E-1
1.316270479E1,-1.867396981E-1,8.834223747E0,2.753213346E-1
1.316509479E1,-4.357259572E-1,9.121516228E0,-7.182296365E-2
1.316748505E1,-7.230178118E-1,9.260374069E0,-5.602191091E-1
1.316987437E1,-1.051009417E0,9.542878151E0,-1.125226378E0
1.317226364E1,-1.299995661E0,9.985786438E0,-1.644745827E0
1.317465390E1,-1.501099825E0,1.026828957E1,-2.030195713E0
1.317704343E1,-1.604046106E0,1.031617165E1,-2.362975597E0
1.317943265E1,-1.599257946E0,1.046460629E1,-2.599991322E0
1.318182223E1,-1.525040865E0,1.060585690E1,-2.590414762E0
1.318421202E1,-1.331118822E0,1.035687065E1,-2.446768999E0
1.318660192E1,-1.072556257E0,1.008154964E1,-2.137930155E0
1.318899145E1,-8.187817335E-1,1.000493908E1,-1.618410707E0
1.319138062E1,-5.793718696E-1,9.720041275E0,-1.125226378E0
1.319377046E1,-3.758735061E-1,9.420779228E0,-6.535889506E-1
1.319615973E1,-2.274393737E-1,9.339379311E0,-2.848977447E-1
1.319854864E1,-1.819514930E-1,9.238826752E0,-2.705331445E-1
1.320093802E1,-2.729272544E-1,9.234039307E0,-2.896859348E-1
1.320332739E1,-4.189672768E-1,9.420779228E0,-2.274393737E-1
1.320571723E1,-6.392243505E-1,9.624277115E0,-5.075489283E-1
1.320810676E1,-9.265161753E-1,9.878050804E0,-1.003127337E0
1.321049598E1,-1.144379258E0,1.022040844E1,-1.319148421E0
1.321288593E1,-1.316754222E0,1.043108845E1,-1.718962908E0
1.321527510E1,-1.446035624E0,1.059149265E1,-2.140324354E0
1.321766416E1,-1.441247463E0,1.070162106E1,-2.430010319E0
1.322005427E1,-1.347877622E0,1.066810417E1,-2.659843683E0
1.322244452E1,-1.197049379E0,1.061303997E1,-2.573656321E0
1.322483510E1,-9.432749152E-1,1.038320637E1,-2.370157719E0
1.322722536E1,-7.086532712E-1,1.009830856E1,-2.209753275E0
1.322961536E1,-4.812138379E-1,9.892416000E0,-1.869791150E0
1.323200578E1,-2.418039739E-1,9.552453995E0,-1.544193745E0
1.323439546E1,-1.101285368E-1,9.325015068E0,-1.271266341E0
1.323678458E1,-1.197049394E-2,9.265162468E0,-9.911568761E-1
1.323917411E1,4.548787326E-2,9.143062592E0,-9.408808351E-1
1.324156369E1,-1.675869152E-2,9.095181465E0,-9.983391762E-1
1.324395385E1,-1.077344418E-1,9.128699303E0,-1.098891377E0
1.324634374E1,-2.681390643E-1,9.281921387E0,-1.199443460E0
1.324873302E1,-5.003666282E-1,9.459083557E0,-1.307177901E0
1.325112328E1,-7.325941920E-1,9.559636116E0,-1.529829144E0
1.325351317E1,-9.935510159E-1,9.782286644E0,-1.616016626E0
1.325590255E1,-1.259295940E0,9.966632843E0,-1.616016626E0
1.325829223E1,-1.498705864E0,1.002648640E1,-1.699810147E0
1.326068203E1,-1.721356988E0,1.019407177E1,-1.706992388E0
1.326307239E1,-1.874579430E0,1.029941273E1,-1.747692108E0
1.326546208E1,-1.958372712E0,1.027786636E1,-1.795573950E0
1.326785161E1,-1.955978632E0,1.032096004E1,-1.584893346E0
1.327024203E1,-1.841061831E0,1.027068424E1,-1.450823903E0
1.327263203E1,-1.683051348E0,1.014858532E1,-1.539405465E0
1.327502203E1,-1.469976664E0,1.006718540E1,-1.515464544E0
1.327741223E1,-1.185078859E0,9.921145439E0,-1.410124183E0
1.327980203E1,-9.289103150E-1,9.796651840E0,-1.321542501E0
1.328219239E1,-6.847122312E-1,9.739193916E0,-1.211413980E0
1.328458260E1,-4.931843579E-1,9.667370796E0,-1.187473059E0
1.328697255E1,-4.069967866E-1,9.653005600E0,-1.216202140E0
1.328936302E1,-3.758735061E-1,9.708069801E0,-1.242537260E0
1.329175265E1,-4.500905573E-1,9.818199158E0,-1.333513021E0
1.329414182E1,-5.985246897E-1,9.966632843E0,-1.443641543E0
